contrat_id,annee,branche,zone_geo,somme_assuree,nb_salaries,secteur,historique_sinistres,proba_sinistre,a_sinistre,montant_brut,depasse_priorite,charge_reassureur,montant_hors_traite,prime_fictive
2473,2018,prevoyance,Paris,92251.0,300,services,2,0.10961255,0,0.0,0,0.0,0.0,461.255
2474,2019,rc,Province,20250.0,429,btp,2,0.1089125,1,227413.738817691,1,27413.738817690988,0.0,101.25
2475,2018,prevoyance,Paris,244304.0,151,btp,2,0.1323152,0,0.0,0,0.0,0.0,1221.52
2476,2016,sante,Paris,194593.0,265,services,2,0.07122965,0,0.0,0,0.0,0.0,972.965
2477,2017,prevoyance,Province,26420.0,321,btp,0,0.11842100000000001,0,0.0,0,0.0,0.0,132.1
2478,2020,rc,Paris,280388.0,143,services,4,0.08331940000000002,0,0.0,0,0.0,0.0,1401.94
2479,2016,sante,Cotier,89516.0,41,sante,1,0.0935758,1,201816.97519205307,1,1816.975192053069,0.0,447.58
2480,2019,sante,Paris,4107717.0,35,sante,1,0.23388585,0,0.0,0,0.0,0.0,20538.585
2481,2020,rc,Paris,82188.0,408,btp,1,0.09990940000000001,0,0.0,0,0.0,0.0,410.94
2482,2017,sante,Cotier,96545.0,264,industrie,1,0.11622725,0,0.0,0,0.0,0.0,482.725
2483,2017,rc,Province,56969.0,442,services,2,0.08204845,0,0.0,0,0.0,0.0,284.845
2484,2018,sante,Province,754229.0,232,btp,1,0.11591145,0,0.0,0,0.0,0.0,3771.145
2485,2020,rc,Paris,104054.0,65,sante,1,0.0367027,0,0.0,0,0.0,0.0,520.27
2486,2018,sante,Province,68193.0,302,sante,0,0.048609650000000004,0,0.0,0,0.0,0.0,340.96500000000003
2487,2016,prevoyance,Province,380159.0,134,sante,1,0.09740795,0,0.0,0,0.0,0.0,1900.795
2488,2020,sante,Paris,31057.0,239,services,2,0.06045285,0,0.0,0,0.0,0.0,155.285
2489,2016,prevoyance,Cotier,344598.0,62,sante,0,0.1384299,0,0.0,0,0.0,0.0,1722.99
2490,2018,sante,Province,1380118.0,451,industrie,0,0.1291059,0,0.0,0,0.0,0.0,6900.59
2491,2020,prevoyance,Paris,321235.0,110,services,1,0.09206175,0,0.0,0,0.0,0.0,1606.175
2492,2018,sante,Province,349926.0,476,industrie,0,0.08009630000000001,0,0.0,0,0.0,0.0,1749.63
2493,2020,prevoyance,Province,462348.0,343,sante,3,0.1424174,0,0.0,0,0.0,0.0,2311.7400000000002
2494,2018,prevoyance,Paris,1266350.0,301,sante,2,0.1684175,0,0.0,0,0.0,0.0,6331.75
2495,2017,prevoyance,Province,695143.0,366,services,2,0.14635715000000002,0,0.0,0,0.0,0.0,3475.715
2496,2018,rc,Paris,275848.0,276,services,1,0.0663924,0,0.0,0,0.0,0.0,1379.24
2497,2017,prevoyance,Province,481504.0,292,sante,3,0.1382752,0,0.0,0,0.0,0.0,2407.52
2498,2018,prevoyance,Province,56212.0,11,services,0,0.0589106,0,0.0,0,0.0,0.0,281.06
2499,2020,sante,Province,413144.0,31,services,5,0.08875720000000001,1,420089.16726306116,1,220089.16726306116,0.0,2065.7200000000003
2500,2020,sante,Cotier,48695.0,75,services,0,0.08493475,0,0.0,0,0.0,0.0,243.475
2501,2020,prevoyance,Paris,104775.0,221,btp,0,0.11233875000000001,0,0.0,0,0.0,0.0,523.875
2502,2019,prevoyance,Province,4028.0,245,sante,1,0.08970139999999999,0,0.0,0,0.0,0.0,20.14
2503,2016,prevoyance,Province,263475.0,377,services,1,0.11587375,0,0.0,0,0.0,0.0,1317.375
2504,2020,rc,Province,75158.0,26,industrie,1,0.0313579,0,0.0,0,0.0,0.0,375.79
2505,2017,prevoyance,Province,617463.0,397,industrie,1,0.13557314999999998,0,0.0,0,0.0,0.0,3087.315
2506,2020,prevoyance,Paris,259947.0,23,industrie,0,0.07029735,0,0.0,0,0.0,0.0,1299.7350000000001
2507,2019,prevoyance,Paris,627134.0,16,services,2,0.10795670000000002,0,0.0,0,0.0,0.0,3135.67
2508,2017,prevoyance,Paris,44342.0,344,sante,1,0.1016171,0,0.0,0,0.0,0.0,221.71
2509,2019,sante,Cotier,565838.0,231,btp,3,0.1863919,0,0.0,0,0.0,0.0,2829.19
2510,2017,prevoyance,Paris,2037079.0,409,sante,0,0.19775394999999998,0,0.0,0,0.0,0.0,10185.395
2511,2018,prevoyance,Cotier,407172.0,113,sante,1,0.1566586,0,0.0,0,0.0,0.0,2035.8600000000001
2512,2016,prevoyance,Province,420172.0,459,services,0,0.1219086,0,0.0,0,0.0,0.0,2100.86
2513,2016,prevoyance,Paris,199490.0,412,services,1,0.1161745,1,455624.9929499333,1,255624.99294993328,0.0,997.45
2514,2019,prevoyance,Province,86716.0,10,services,0,0.0603358,1,252499.36797385867,1,52499.367973858665,0.0,433.58
2515,2016,rc,Cotier,405725.0,296,industrie,2,0.14488625,1,214185.08358273265,1,14185.083582732652,0.0,2028.625
2516,2019,sante,Cotier,26708.0,393,services,2,0.13563540000000002,0,0.0,0,0.0,0.0,133.54
2517,2019,rc,Paris,98587.0,256,services,0,0.045529349999999996,0,0.0,0,0.0,0.0,492.935
2518,2019,rc,Paris,19433.0,397,services,2,0.07567165000000001,0,0.0,0,0.0,0.0,97.165
2519,2016,sante,Paris,69955.0,100,services,3,0.05849775,0,0.0,0,0.0,0.0,349.77500000000003
2520,2019,prevoyance,Paris,351672.0,323,services,1,0.1148836,0,0.0,0,0.0,0.0,1758.3600000000001
2521,2016,sante,Province,298484.0,321,services,1,0.07202420000000001,0,0.0,0,0.0,0.0,1492.42
2522,2019,rc,Cotier,173009.0,446,services,2,0.14825045,1,383679.7348142179,1,183679.7348142179,0.0,865.0450000000001
2523,2020,sante,Paris,199682.0,482,industrie,0,0.0731841,0,0.0,0,0.0,0.0,998.41
2524,2019,sante,Province,16932.0,223,btp,2,0.0881466,1,274141.73147924803,1,74141.73147924803,0.0,84.66
2525,2017,prevoyance,Province,104081.0,52,services,2,0.08540405,0,0.0,0,0.0,0.0,520.405
2526,2019,rc,Paris,71853.0,83,sante,2,0.04689265,0,0.0,0,0.0,0.0,359.265
2527,2018,sante,Paris,73801.0,251,industrie,3,0.07379005,0,0.0,0,0.0,0.0,369.005
2528,2019,rc,Province,334200.0,490,services,0,0.08071,0,0.0,0,0.0,0.0,1671.0
2529,2017,prevoyance,Cotier,57953.0,58,services,0,0.12369764999999999,1,281771.8423460021,1,81771.84234600211,0.0,289.765
2530,2017,prevoyance,Province,78778.0,377,industrie,2,0.11663890000000002,0,0.0,0,0.0,0.0,393.89
2531,2016,prevoyance,Paris,13300.0,373,services,2,0.112965,0,0.0,0,0.0,0.0,66.5
2532,2020,sante,Paris,114354.0,325,btp,2,0.1032177,0,0.0,0,0.0,0.0,571.77
2533,2019,prevoyance,Paris,44117.0,231,services,1,0.09030585,0,0.0,0,0.0,0.0,220.585
2534,2016,prevoyance,Province,178983.0,359,industrie,2,0.11984915,0,0.0,0,0.0,0.0,894.915
2535,2020,rc,Province,51983.0,153,services,0,0.03289915,0,0.0,0,0.0,0.0,259.915
2536,2019,prevoyance,Paris,184508.0,338,industrie,0,0.09802540000000001,0,0.0,0,0.0,0.0,922.54
2537,2018,rc,Cotier,136814.0,218,btp,1,0.1436407,0,0.0,0,0.0,0.0,684.07
2538,2019,prevoyance,Province,1210386.0,108,btp,1,0.1663193,0,0.0,0,0.0,0.0,6051.93
2539,2017,rc,Province,295570.0,197,industrie,1,0.059478500000000004,0,0.0,0,0.0,0.0,1477.8500000000001
2540,2017,sante,Cotier,17898.0,123,services,2,0.10819490000000001,0,0.0,0,0.0,0.0,89.49
2541,2018,rc,Paris,35672.0,184,services,3,0.0651836,0,0.0,0,0.0,0.0,178.36
2542,2016,rc,Cotier,173902.0,280,services,2,0.1316951,0,0.0,0,0.0,0.0,869.51
2543,2020,prevoyance,Paris,53326.0,72,services,4,0.10486630000000001,0,0.0,0,0.0,0.0,266.63
2544,2019,prevoyance,Paris,4619.0,293,services,1,0.09453095,0,0.0,0,0.0,0.0,23.095
2545,2017,prevoyance,Cotier,821967.0,413,industrie,0,0.19739835,0,0.0,0,0.0,0.0,4109.835
2546,2016,sante,Cotier,386261.0,234,industrie,2,0.13771305,1,203487.53452400168,1,3487.534524001676,0.0,1931.305
2547,2018,rc,Province,304118.0,456,services,1,0.0858059,0,0.0,0,0.0,0.0,1520.59
2548,2017,prevoyance,Province,78528.0,170,industrie,3,0.1059264,0,0.0,0,0.0,0.0,392.64
2549,2018,sante,Province,271906.0,45,industrie,0,0.033095299999999994,0,0.0,0,0.0,0.0,1359.53
2550,2019,prevoyance,Cotier,69896.0,390,services,1,0.1674948,1,496051.31924088806,1,296051.31924088806,0.0,349.48
2551,2020,rc,Paris,208111.0,150,industrie,1,0.05040555,0,0.0,0,0.0,0.0,1040.555
2552,2017,rc,Cotier,53922.0,327,industrie,2,0.1303961,0,0.0,0,0.0,0.0,269.61
2553,2017,prevoyance,Province,1004044.0,205,services,2,0.14570219999999998,0,0.0,0,0.0,0.0,5020.22
2554,2019,prevoyance,Province,24729.0,160,industrie,3,0.10223644999999999,1,269992.55766412587,1,69992.55766412587,0.0,123.645
2555,2016,prevoyance,Province,714073.0,465,btp,1,0.17720365,0,0.0,0,0.0,0.0,3570.3650000000002
2556,2020,sante,Province,170536.0,278,industrie,1,0.0613268,0,0.0,0,0.0,0.0,852.6800000000001
2557,2017,sante,Cotier,90458.0,353,btp,0,0.1448229,0,0.0,0,0.0,0.0,452.29
2558,2020,prevoyance,Province,198869.0,49,services,1,0.07984345,0,0.0,0,0.0,0.0,994.345
2559,2017,prevoyance,Cotier,392392.0,247,btp,2,0.20931959999999997,0,0.0,0,0.0,0.0,1961.96
2560,2020,prevoyance,Paris,839109.0,423,industrie,0,0.13925545,0,0.0,0,0.0,0.0,4195.545
2561,2018,sante,Province,236990.0,389,sante,0,0.0657495,0,0.0,0,0.0,0.0,1184.95
2562,2017,sante,Cotier,55891.0,231,btp,0,0.13089455,0,0.0,0,0.0,0.0,279.455
2563,2020,prevoyance,Province,173991.0,290,industrie,0,0.09269954999999999,0,0.0,0,0.0,0.0,869.955
2564,2016,sante,Province,1439997.0,234,industrie,3,0.14039985,0,0.0,0,0.0,0.0,7199.985000000001
2565,2018,sante,Province,820126.0,466,services,3,0.1326063,1,302055.87917831994,1,102055.87917831994,0.0,4100.63
2566,2018,prevoyance,Cotier,484327.0,163,sante,3,0.18551635,0,0.0,0,0.0,0.0,2421.635
2567,2016,prevoyance,Cotier,422872.0,289,services,0,0.16504359999999998,0,0.0,0,0.0,0.0,2114.36
2568,2020,sante,Paris,376751.0,362,services,0,0.07003755,1,210516.87370845187,1,10516.873708451865,0.0,1883.755
2569,2019,rc,Cotier,653767.0,48,industrie,3,0.14248834999999999,0,0.0,0,0.0,0.0,3268.835
2570,2016,prevoyance,Province,94094.0,226,services,1,0.09230469999999999,0,0.0,0,0.0,0.0,470.47
2571,2020,prevoyance,Paris,32013.0,253,services,0,0.08190065,0,0.0,0,0.0,0.0,160.065
2572,2016,prevoyance,Cotier,176805.0,118,services,2,0.15564024999999998,0,0.0,0,0.0,0.0,884.025
2573,2016,sante,Province,61017.0,472,industrie,3,0.09525085,0,0.0,0,0.0,0.0,305.085
2574,2017,prevoyance,Cotier,45889.0,70,industrie,0,0.12429445,0,0.0,0,0.0,0.0,229.445
2575,2020,prevoyance,Paris,68574.0,498,btp,3,0.1682287,0,0.0,0,0.0,0.0,342.87
2576,2019,sante,Paris,3211911.0,442,btp,5,0.29979555,0,0.0,0,0.0,0.0,16059.555
2577,2017,sante,Province,191635.0,434,services,3,0.09798175,1,553920.1138894911,1,353920.11388949107,0.0,958.1750000000001
2578,2016,prevoyance,Paris,251272.0,207,sante,0,0.0882636,0,0.0,0,0.0,0.0,1256.3600000000001
2579,2016,prevoyance,Province,37540.0,285,services,2,0.105377,0,0.0,0,0.0,0.0,187.70000000000002
2580,2016,sante,Paris,17810.0,181,services,2,0.0539905,0,0.0,0,0.0,0.0,89.05
2581,2020,prevoyance,Province,60909.0,281,btp,0,0.11614545,0,0.0,0,0.0,0.0,304.545
2582,2020,prevoyance,Paris,914227.0,414,btp,0,0.17211135,1,1568159.8683163424,1,800000.0,568159.8683163424,4571.135
2583,2017,rc,Paris,243076.0,280,sante,0,0.0551538,0,0.0,0,0.0,0.0,1215.38
2584,2019,prevoyance,Province,333806.0,432,industrie,0,0.1148903,0,0.0,0,0.0,0.0,1669.03
2585,2017,sante,Paris,394857.0,51,industrie,1,0.04984285,1,322052.2740687971,1,122052.27406879712,0.0,1974.285
2586,2018,rc,Province,80048.0,198,services,1,0.048802399999999996,0,0.0,0,0.0,0.0,400.24
2587,2016,prevoyance,Cotier,860749.0,269,services,2,0.20493745,1,219788.78262087368,1,19788.78262087368,0.0,4303.745
2588,2016,prevoyance,Province,76163.0,161,industrie,0,0.07490815,0,0.0,0,0.0,0.0,380.815
2589,2016,sante,Cotier,879825.0,140,services,1,0.14299125000000001,0,0.0,0,0.0,0.0,4399.125
2590,2017,rc,Paris,276720.0,123,services,1,0.051136,0,0.0,0,0.0,0.0,1383.6000000000001
2591,2017,rc,Paris,19018.0,394,services,1,0.0653509,0,0.0,0,0.0,0.0,95.09
2592,2016,sante,Cotier,66329.0,231,services,1,0.11141645,0,0.0,0,0.0,0.0,331.645
2593,2017,prevoyance,Province,19112.0,406,industrie,1,0.1065556,0,0.0,0,0.0,0.0,95.56
2594,2020,sante,Province,657328.0,63,industrie,0,0.054166399999999996,0,0.0,0,0.0,0.0,3286.64
2595,2020,prevoyance,Province,157995.0,347,services,1,0.10759975,0,0.0,0,0.0,0.0,789.975
2596,2017,prevoyance,Province,11226.0,305,services,1,0.0960613,0,0.0,0,0.0,0.0,56.13
2597,2016,prevoyance,Paris,255479.0,392,sante,2,0.12697395,0,0.0,0,0.0,0.0,1277.395
2598,2017,prevoyance,Province,85426.0,404,industrie,2,0.11967130000000001,0,0.0,0,0.0,0.0,427.13
2599,2017,sante,Province,27431.0,51,sante,2,0.04147155,0,0.0,0,0.0,0.0,137.155
2600,2017,prevoyance,Province,1219021.0,102,services,4,0.16615105000000002,0,0.0,0,0.0,0.0,6095.1050000000005
2601,2018,prevoyance,Cotier,185117.0,269,services,2,0.17115585,0,0.0,0,0.0,0.0,925.585
2602,2020,prevoyance,Paris,114449.0,290,services,0,0.08972245,0,0.0,0,0.0,0.0,572.245
2603,2019,rc,Paris,100780.0,365,services,0,0.056539000000000006,0,0.0,0,0.0,0.0,503.90000000000003
2604,2019,sante,Cotier,26478.0,429,services,2,0.1392239,0,0.0,0,0.0,0.0,132.39000000000001
2605,2018,prevoyance,Province,34014.0,201,services,1,0.08680070000000001,0,0.0,0,0.0,0.0,170.07
2606,2017,prevoyance,Province,760628.0,134,services,0,0.1064314,0,0.0,0,0.0,0.0,3803.14
2607,2018,prevoyance,Paris,92165.0,437,services,4,0.14330825000000003,0,0.0,0,0.0,0.0,460.825
2608,2018,rc,Paris,167122.0,305,btp,5,0.1338561,0,0.0,0,0.0,0.0,835.61
2609,2016,sante,Province,14000.0,357,services,1,0.0614,1,690693.7368515807,1,490693.7368515807,0.0,70.0
2610,2020,sante,Paris,33466.0,438,industrie,0,0.060473299999999994,0,0.0,0,0.0,0.0,167.33
2611,2019,sante,Cotier,338329.0,401,btp,0,0.16201645,0,0.0,0,0.0,0.0,1691.645
2612,2017,prevoyance,Cotier,256082.0,350,btp,1,0.2028041,0,0.0,0,0.0,0.0,1280.41
2613,2019,rc,Cotier,1334477.0,44,sante,1,0.15612384999999998,0,0.0,0,0.0,0.0,6672.385
2614,2019,sante,Paris,815493.0,437,industrie,0,0.09947465,0,0.0,0,0.0,0.0,4077.465
2615,2020,prevoyance,Province,123395.0,411,btp,2,0.15226975,0,0.0,0,0.0,0.0,616.975
2616,2019,prevoyance,Paris,287088.0,56,sante,3,0.10495439999999999,0,0.0,0,0.0,0.0,1435.44
2617,2019,sante,Paris,111310.0,162,services,1,0.0467655,0,0.0,0,0.0,0.0,556.5500000000001
2618,2018,rc,Paris,1916041.0,247,services,2,0.15550205,0,0.0,0,0.0,0.0,9580.205
2619,2020,prevoyance,Paris,646170.0,434,sante,2,0.1507085,1,303258.2446808462,1,103258.24468084623,0.0,3230.85
2620,2016,rc,Cotier,199510.0,14,sante,2,0.1063755,1,230768.27328852896,1,30768.27328852896,0.0,997.5500000000001
2621,2017,sante,Paris,207000.0,457,services,2,0.09105,0,0.0,0,0.0,0.0,1035.0
2622,2019,prevoyance,Paris,921557.0,455,services,4,0.18657785,0,0.0,0,0.0,0.0,4607.785
2623,2017,prevoyance,Cotier,326274.0,134,btp,4,0.21471369999999998,0,0.0,0,0.0,0.0,1631.3700000000001
2624,2016,prevoyance,Paris,1056375.0,376,industrie,1,0.15541875,0,0.0,0,0.0,0.0,5281.875
2625,2017,sante,Province,11703.0,337,services,3,0.07928515,1,296709.62540799077,1,96709.62540799077,0.0,58.515
2626,2016,prevoyance,Paris,283077.0,96,sante,1,0.08875385,1,438214.13242626016,1,238214.13242626016,0.0,1415.385
2627,2018,prevoyance,Paris,87683.0,12,btp,3,0.12058415,0,0.0,0,0.0,0.0,438.415
2628,2019,sante,Cotier,1339295.0,174,sante,1,0.16936475,0,0.0,0,0.0,0.0,6696.475
2629,2016,sante,Paris,1040986.0,232,services,1,0.1002493,0,0.0,0,0.0,0.0,5204.93
2630,2017,prevoyance,Province,169296.0,358,services,0,0.0992648,0,0.0,0,0.0,0.0,846.48
2631,2019,prevoyance,Paris,1027621.0,306,sante,2,0.15698105,0,0.0,0,0.0,0.0,5138.1050000000005
2632,2018,prevoyance,Paris,1382961.0,413,services,1,0.17544805000000002,1,336478.006734501,1,136478.006734501,0.0,6914.805
2633,2019,sante,Paris,177955.0,460,btp,0,0.09989775,0,0.0,0,0.0,0.0,889.775
2634,2016,rc,Paris,3160752.0,352,services,2,0.2282376,0,0.0,0,0.0,0.0,15803.76
2635,2018,prevoyance,Paris,156747.0,433,industrie,0,0.10613735,0,0.0,0,0.0,0.0,783.735
2636,2017,rc,Province,125816.0,350,industrie,1,0.06629080000000001,0,0.0,0,0.0,0.0,629.08
2637,2018,sante,Province,460030.0,470,services,2,0.1050015,1,254420.5040124245,1,54420.5040124245,0.0,2300.15
2638,2018,sante,Paris,106452.0,401,services,1,0.0704226,0,0.0,0,0.0,0.0,532.26
2639,2020,sante,Province,180305.0,398,industrie,0,0.06381525,0,0.0,0,0.0,0.0,901.525
2640,2018,prevoyance,Cotier,883213.0,34,services,0,0.16256064999999997,0,0.0,0,0.0,0.0,4416.0650000000005
2641,2018,prevoyance,Cotier,166552.0,48,services,2,0.1481276,0,0.0,0,0.0,0.0,832.76
2642,2019,sante,Province,21290.0,430,btp,1,0.0990645,0,0.0,0,0.0,0.0,106.45
2643,2017,sante,Cotier,252909.0,390,industrie,0,0.12664545,0,0.0,0,0.0,0.0,1264.545
2644,2019,sante,Paris,70576.0,114,btp,2,0.0799288,1,338921.89503011154,1,138921.89503011154,0.0,352.88
2645,2019,prevoyance,Paris,459698.0,14,industrie,2,0.0993849,0,0.0,0,0.0,0.0,2298.4900000000002
2646,2016,rc,Province,375280.0,145,industrie,1,0.058264,0,0.0,0,0.0,0.0,1876.4
2647,2019,sante,Province,951391.0,13,industrie,4,0.10386955,0,0.0,0,0.0,0.0,4756.955
2648,2020,prevoyance,Province,483612.0,178,btp,3,0.1569806,0,0.0,0,0.0,0.0,2418.06
2649,2020,prevoyance,Province,602169.0,325,industrie,1,0.12760844999999998,0,0.0,0,0.0,0.0,3010.8450000000003
2650,2016,sante,Cotier,72917.0,319,industrie,2,0.13054585000000002,0,0.0,0,0.0,0.0,364.585
2651,2017,sante,Cotier,427104.0,415,industrie,3,0.1678552,0,0.0,0,0.0,0.0,2135.52
2652,2017,prevoyance,Province,1727423.0,87,sante,2,0.17007115,1,255139.61905586137,1,55139.619055861374,0.0,8637.115
2653,2019,rc,Province,71226.0,28,sante,1,0.031361299999999995,0,0.0,0,0.0,0.0,356.13
2654,2019,prevoyance,Paris,1410826.0,214,industrie,0,0.1469413,0,0.0,0,0.0,0.0,7054.13
2655,2019,prevoyance,Paris,84186.0,364,services,4,0.1356093,1,311623.13804630673,1,111623.13804630673,0.0,420.93
2656,2017,rc,Paris,58550.0,333,sante,1,0.061227500000000004,0,0.0,0,0.0,0.0,292.75
2657,2018,rc,Province,232220.0,42,industrie,4,0.070811,0,0.0,0,0.0,0.0,1161.1000000000001
2658,2020,sante,Paris,384267.0,159,industrie,2,0.07011335,0,0.0,0,0.0,0.0,1921.335
2659,2018,rc,Cotier,486066.0,202,industrie,0,0.1195033,1,218419.039725035,1,18419.039725034992,0.0,2430.33
2660,2018,prevoyance,Paris,51323.0,148,sante,2,0.09236615000000001,0,0.0,0,0.0,0.0,256.615
2661,2017,rc,Province,274155.0,281,btp,3,0.11680775,0,0.0,0,0.0,0.0,1370.775
2662,2018,prevoyance,Paris,71492.0,205,industrie,1,0.0890746,0,0.0,0,0.0,0.0,357.46
2663,2016,prevoyance,Paris,27263.0,136,industrie,4,0.10996315000000001,0,0.0,0,0.0,0.0,136.315
2664,2019,prevoyance,Cotier,53397.0,358,sante,0,0.15346985,0,0.0,0,0.0,0.0,266.985
2665,2016,prevoyance,Province,66100.0,240,services,0,0.082305,0,0.0,0,0.0,0.0,330.5
2666,2020,prevoyance,Cotier,304344.0,53,services,3,0.16551719999999998,1,211128.98619156706,1,11128.986191567063,0.0,1521.72
2667,2019,prevoyance,Cotier,648655.0,239,services,2,0.19133275,0,0.0,0,0.0,0.0,3243.275
2668,2018,prevoyance,Paris,27782.0,225,btp,2,0.1288891,0,0.0,0,0.0,0.0,138.91
2669,2020,prevoyance,Paris,248290.0,253,industrie,1,0.1027145,0,0.0,0,0.0,0.0,1241.45
2670,2019,sante,Cotier,39655.0,18,btp,1,0.11878274999999999,0,0.0,0,0.0,0.0,198.275
2671,2018,prevoyance,Cotier,346245.0,259,industrie,2,0.17821225,1,388256.5504659512,1,188256.5504659512,0.0,1731.2250000000001
2672,2016,prevoyance,Province,77090.0,209,industrie,1,0.0897545,0,0.0,0,0.0,0.0,385.45
2673,2019,sante,Province,46092.0,343,services,0,0.0516046,0,0.0,0,0.0,0.0,230.46
2674,2018,rc,Province,424895.0,88,btp,1,0.08504475,0,0.0,0,0.0,0.0,2124.475
2675,2016,sante,Paris,80474.0,254,services,1,0.054423700000000005,0,0.0,0,0.0,0.0,402.37
2676,2020,prevoyance,Province,111396.0,199,industrie,5,0.1304698,1,368678.0540784771,1,168678.0540784771,0.0,556.98
2677,2020,sante,Cotier,11339.0,95,services,1,0.09506694999999998,0,0.0,0,0.0,0.0,56.695
2678,2020,prevoyance,Province,506795.0,494,btp,1,0.16973975,0,0.0,0,0.0,0.0,2533.975
2679,2020,prevoyance,Paris,435866.0,280,btp,4,0.17479329999999998,0,0.0,0,0.0,0.0,2179.33
2680,2017,prevoyance,Paris,163824.0,271,services,4,0.13029120000000002,0,0.0,0,0.0,0.0,819.12
2681,2019,rc,Paris,26027.0,10,industrie,4,0.05730135,0,0.0,0,0.0,0.0,130.135
2682,2019,prevoyance,Paris,694705.0,29,services,5,0.14263525,0,0.0,0,0.0,0.0,3473.525
2683,2017,prevoyance,Cotier,73166.0,498,services,4,0.2084583,0,0.0,0,0.0,0.0,365.83
2684,2018,prevoyance,Paris,94464.0,429,sante,2,0.12262319999999999,0,0.0,0,0.0,0.0,472.32
2685,2018,rc,Paris,2608936.0,139,services,2,0.17934679999999997,1,256763.56766153366,1,56763.567661533656,0.0,13044.68
2686,2020,sante,Paris,69957.0,335,services,0,0.05199785,0,0.0,0,0.0,0.0,349.785
2687,2016,prevoyance,Province,396587.0,267,services,1,0.11152935,1,428457.4933522951,1,228457.49335229507,0.0,1982.935
2688,2018,sante,Province,319499.0,140,services,2,0.06497495,0,0.0,0,0.0,0.0,1597.4950000000001
2689,2016,sante,Paris,259940.0,16,services,1,0.039597,0,0.0,0,0.0,0.0,1299.7
2690,2019,sante,Paris,228297.0,349,services,2,0.08131485,0,0.0,0,0.0,0.0,1141.4850000000001
2691,2016,prevoyance,Paris,255676.0,250,sante,0,0.0927838,0,0.0,0,0.0,0.0,1278.38
2692,2019,rc,Province,225557.0,201,services,2,0.06637784999999999,0,0.0,0,0.0,0.0,1127.785
2693,2017,prevoyance,Paris,152924.0,434,services,0,0.10604620000000001,0,0.0,0,0.0,0.0,764.62
2694,2017,sante,Cotier,998031.0,319,industrie,2,0.17680155,0,0.0,0,0.0,0.0,4990.155
2695,2020,prevoyance,Province,33685.0,306,btp,2,0.13728425,0,0.0,0,0.0,0.0,168.425
2696,2018,prevoyance,Paris,554460.0,124,industrie,1,0.105123,0,0.0,0,0.0,0.0,2772.3
2697,2020,prevoyance,Province,436617.0,398,services,0,0.11663085000000001,0,0.0,0,0.0,0.0,2183.085
2698,2019,sante,Paris,376276.0,482,services,1,0.0920138,0,0.0,0,0.0,0.0,1881.38
2699,2020,prevoyance,Province,621801.0,111,services,0,0.09719005,0,0.0,0,0.0,0.0,3109.005
2700,2016,sante,Paris,145638.0,347,btp,1,0.09698190000000001,0,0.0,0,0.0,0.0,728.19
2701,2019,prevoyance,Province,17279.0,328,btp,2,0.13866395,0,0.0,0,0.0,0.0,86.395
2702,2017,sante,Province,149231.0,10,sante,2,0.04346155,0,0.0,0,0.0,0.0,746.155
2703,2018,rc,Cotier,49542.0,34,services,1,0.09087709999999999,1,1038112.8441921511,1,800000.0,38112.8441921511,247.71
2704,2019,sante,Paris,67627.0,218,services,2,0.060181349999999995,0,0.0,0,0.0,0.0,338.135
2705,2019,sante,Paris,36647.0,439,industrie,1,0.07073235,0,0.0,0,0.0,0.0,183.235
2706,2016,sante,Province,91783.0,152,services,1,0.04478915,0,0.0,0,0.0,0.0,458.915
2707,2018,prevoyance,Cotier,79543.0,206,industrie,1,0.14957715,0,0.0,0,0.0,0.0,397.71500000000003
2708,2017,rc,Cotier,9385.0,154,btp,1,0.13086925,0,0.0,0,0.0,0.0,46.925000000000004
2709,2019,prevoyance,Paris,377100.0,158,services,0,0.08965500000000001,0,0.0,0,0.0,0.0,1885.5
2710,2019,sante,Paris,2337018.0,190,services,1,0.1608509,0,0.0,0,0.0,0.0,11685.09
2711,2016,sante,Province,336881.0,64,services,1,0.048244050000000004,0,0.0,0,0.0,0.0,1684.405
2712,2020,prevoyance,Paris,127579.0,480,services,0,0.10937895,0,0.0,0,0.0,0.0,637.895
2713,2017,prevoyance,Paris,152406.0,372,services,3,0.1298203,0,0.0,0,0.0,0.0,762.03
2714,2018,prevoyance,Paris,98205.0,147,services,2,0.09461025,0,0.0,0,0.0,0.0,491.02500000000003
2715,2019,rc,Province,181326.0,218,sante,2,0.0658663,0,0.0,0,0.0,0.0,906.63
2716,2019,rc,Cotier,155685.0,194,btp,2,0.15218425,0,0.0,0,0.0,0.0,778.4250000000001
2717,2017,sante,Cotier,59322.0,74,services,1,0.0953661,0,0.0,0,0.0,0.0,296.61
2718,2020,sante,Paris,1226244.0,46,services,1,0.0909122,0,0.0,0,0.0,0.0,6131.22
2719,2019,rc,Province,27321.0,121,services,1,0.03846605,0,0.0,0,0.0,0.0,136.605
2720,2017,prevoyance,Cotier,385385.0,272,btp,1,0.20146925,0,0.0,0,0.0,0.0,1926.925
2721,2016,prevoyance,Paris,144143.0,85,btp,1,0.11070715,0,0.0,0,0.0,0.0,720.715
2722,2020,sante,Province,1592791.0,305,services,2,0.14513955,0,0.0,0,0.0,0.0,7963.955
